"remote_id","acousticness","danceability","energy","instrumentalness","track_key","liveness","mode","popularity","speechiness","tempo","valence","album_year","genres"
"11hqMWwX7sF3sOGdtijofF","0.0084899999","0.7760000229","0.6240000129","0.00208000000566","1","0.3560000062","1","96","0.0505000018","103.98699951","0.3490000069","2016","indie r&b, pop rap"
"5YHR8wBR5jXfGtP766NiAT","0.0487000011","0.503000021","0.8429999948","0","10","0.3440000117","0","89","0.3160000145","128.63000488","0.773999989","2016","trap music"
"2XhWx5K2hFm1lsKSWa71rg","0.0516000018","0.7820000052","0.5720000267","0","4","0.3300000131","0","78","0.0384999998","120.02100372","0.2370000035","2016","pop"
"2LbbLV26X7K1kLzI7xXFE2","0.2240000069","0.6430000067","0.6240000129","0","6","0.1400000006","0","88","0.0922999978","124.07499695","0.4090000093","2016","pop rap"
"7soJgKhQTO8hLP2JPRkL5O","0.4029999971","0.6669999957","0.6129999757","0","1","0.1150000021","1","80","0.0344000012","91.024002075","0.4790000021","2016","dance pop, pop, pop christmas"
"0azC730Exh71aQlOt9Zj3y","0.199000001","0.6299999952","0.9279999733","0.12399999797344","9","0.1480000019","0","92","0.0331000015","123.96299744","0.4600000083","2016","teen pop"
"4cg1yakyRSIOjxKM2I7J1q","0.0324999988","0.7689999938","0.6320000291","0","10","0.1159999967","0","80","0.0537","131.93200684","0.2910000086","2016","alternative dance, edm, electro house, house, new rave"
"0tPShxf8VJUH6RBDEP3tVB","0.1439999938","0.8640000224","0.550999999","0","3","0.1040000021","1","79","0.2199999988","139.93400574","0.3930000067","2016","modern country rock"
"6BbINUfGabVyiNFJpQXn3x","0.00191","0.7179999948","0.67900002","0.01040000002831","11","0.3849999905","0","80","0.070600003","157.97000122","0.2150000036","2016","contemporary country"
"10I3CmmwT0BkOVhduDy53o","0.0042699999","0.7620000243","0.6660000086","0","0","0.1270000041","1","80","0.0916000009","118.97000122","0.2730000019","2016","alternative hip hop, pop rap"
"7EiZI6JVHllARrX9PUvAdX","0.3370000124","0.7220000029","0.3310000002","0.28299999237061","8","0.1459999979","1","87","0.0724999979","143.97399902","0.1019999981","2016","deep trap, trap music"
"3dBveK0fmnxbiXXgAX6lau","0.0511000007","0.7170000076","0.3470000029","2.429999995e-6","11","0.0869999975","0","82","0.0636000037","84.986999512","0.0593000017","2016","indie r&b"
"6QO46cJfmFvvCKUgauKOKS","0.126000002","0.7170000076","0.5630000234","0","7","0.5149999857","1","80","0.0520000011","113.1210022","0.398999989","2016","hip pop"
"316r1KLN0bcmpr7TZcMCXT","0.0960000008","0.6430000067","0.9449999928","7.71000031818e-6","0","0.4950000048","1","76","0.0778999999","120.72299957","0.5260000229","2016","dirty south rap, pop rap, southern hip hop, trap music"
"1JeXMBdxduaLpQnMxN6ezS","0.6019999981","0.82099998","0.5630000234","0","1","0.1040000021","1","74","0.5260000229","100.07099915","0.1700000018","2016","shiver pop"
"1HwAeValR9dJzAf8Erlv3s","0.3339999914","0.6129999757","0.6639999747","1.92999996216e-5","4","0.1099999994","1","77","0.0283000004","130.03399658","0.5049999952","2016","contemporary country, country, country road"
"5ix3mPn7JFsKTVoidu6dBw","0.0351999998","0.4880000055","0.8330000043","0.01720000058413","11","0.3400000036","1","74","0.0436999984","174.0059967","0.7300000191","2016","contemporary country, country road"
"3eGH1kOyOjq19khdfYg5R7","0.0724999979","0.5389999747","0.8920000196","0","8","0.0996999964","1","75","0.0410999991","104.00900269","0.3529999852","2016","hip pop"
"217xrcrbBtgJhvlHicxTSH","0.0667999983","0.59799999","0.5320000052","3.22000005326e-6","3","0.0617000014","0","75","0.0295000002","74.962997437","0.275000006","2016","pop punk, punk christmas"
"5cgEadiGKjtTP1Q6NJqVP5","0.0485000014","0.6259999871","0.5260000229","0.00626999977976","7","0.1070000008","0","78","0.0452000014","127.97699738","0.1700000018","2016","alternative hip hop"
"3px2rAPu74ltbkf9eZsZ8h","0.0030199999","0.5619999766","0.9039999843","0","1","0.0432999991","1","77","0.0807000026","94.481002808","0.6399999857","2016","dance pop, pop"
"6PmBnKrQuT4guboE9mNQIe","0.3160000145","0.6729999781","0.4280000031","0","9","0.2119999975","0","75","0.0798000023","125.07900238","0.1480000019","2016","contemporary country, country road"
"36phXHOKx8rO7CMp2vNX4x","0.00296","0.6169999838","0.7620000243","0","0","0.4350000024","0","76","0.0811000019","122.91000366","0.2820000052","2016","gangster rap, hyphy, juggalo"
"3e7pB02vXiqVYaDTymYY1t","0.2090000063","0.6629999876","0.5109999776","0","5","0.0524999984","1","76","0.1049999967","81.945999146","0.126000002","2016","teen pop"
"4USkck1rAt5i460l5yvdOk","0.5469999909","0.7329999804","0.5749999881","0","0","0.0551000014","1","76","0.0650999993","149.98199463","0.5910000205","2016","pop rap"
"7mhk9WyqZZzvTTCQKfh2iV","0.0196000002","0.8820000291","0.699000001","0","2","0.0469000004","1","77","0.248999998","145.00799561","0.4250000119","2016","deep trap, trap music"
"7tk5tOCj84jine8kKJkPYs","0.1509999931","0.8230000138","0.5640000105","0","1","0.1220000014","1","76","0.1159999967","131.98800659","0.3659999967","2016","contemporary country, country"
"1QMCsDhbrqwBvDRXSaeh9r","0.0540999994","0.7950000167","0.5680000186","0","5","0.1080000028","0","76","0.1420000046","136.17300415","0.4699999988","2016","dance pop, pop"
"0qy5D3OJre7SPJNMOL9I71","0.5789999962","0.8640000224","0.4889999926","0","8","0.0603","1","75","0.2129999995","145.93499756","0.7710000277","2016","indie psych-pop"
"6aEgrTRLSRQ0FIrvOwcOE6","0.6240000129","0.5910000205","0.3980000019","0","8","0.5389999747","1","76","0.4309999943","105.95600128","0.349999994","2016","brostep, complextro"
"6amzJ3wmEDf7e5tHAndZmn","0.1599999964","0.5519999862","0.6029999852","0","8","0.0879999995","1","74","0.1679999977","123.70899963","0.3709999919","2016","dance pop, pop christmas, r&b, urban contemporary"
"0l4EfZzVD0LyJhibHIIVxo","0.3449999988","0.7639999986","0.474999994","0","0","0.1400000006","1","74","0.1140000001","129.97399902","0.3490000069","2016","contemporary country"
"3tBSdTfZuCzgA2PfQrqKpk","0.0081000002","0.574000001","0.8029999733","0","0","0.0789000019","1","73","0.0278999992","109.96700287","0.5690000057","2016","modern country rock"
"41F3Bz1FLoYQmxbcG6T1zT","0.3589999974","0.4410000145","0.6919999719","1.93999994735e-6","7","0.1609999985","0","70","0.1280000061","189.8789978","0.474999994","2016","complextro, edm, electro house"
"5hc71nKsUgtwQ3z52KEKQk","0.202000007","0.6110000014","0.7990000248","0.02769999951124","0","0.1230000034","1","74","0.0640999973","101.03800201","0.5099999905","2016","pop"
"7iCeaYJSEdGWeFNTAEqUzJ","0.3950000107","0.6140000224","0.474999994","1.06000004507e-6","7","0.2649999857","0","76","0.0362000018","99.968002319","0.4289999902","2016","indietronica"
"2fmCA13dwQQOGBIbIOWRiJ","4.2999999e-4","0.4900000095","0.84799999","8.49000025482e-6","9","0.0665000007","1","73","0.0644999966","175.9980011","0.7129999995","2016","folk-pop"
"37f4ITSlgPX81ad2EvmVQr","0.0549000017","0.5640000105","0.7139999866","0","7","0.1550000012","1","79","0.1289999932","175.92399597","0.3280000091","2016","world"
"2fgAJeky8Cpsr8Cfvn2NVp","0.5939999819","0.8249999881","0.5469999909","2.77000003734e-6","1","0.1490000039","1","73","0.2630000114","104.01899719","0.5720000267","2016","reggaeton"
"4DoQqJvURKxrPjcskj0IwI","0.1030000001","0.6980000138","0.3190000057","0","5","0.0856000036","0","71","0.2080000043","110.78900146","0.2899999917","2016","underground pop rap"
"7K5dzhGda2vRTaAWYI3hrb","0.0114000002","0.6320000291","0.7009999752","0","7","0.1080000028","1","81","0.1459999979","162.95799255","0.4880000055","2016","old school hip hop"
"0YSTRuZ7elW9CEBfZJW5Js","0.0401000008","0.7160000205","0.4850000143","0","8","0.27700001","1","72","0.2370000035","148.14100647","0.5630000234","2016","electro, old school hip hop"
"6zC8Ym9uvxbaVcp3Z9M3fL","0.1340000033","0.7659999728","0.5789999962","1.23999996049e-6","9","0.3339999914","0","71","0.0697000027","105.99299622","0.4339999855","2016","grime"
"5w1vhNA2OEWUQ371QzyMmM","0.0024300001","0.7910000086","0.6340000033","5.42999987374e-5","1","0.0812000036","0","75","0.0639000013","152.96099854","0.3190000057","2016","grime"
"5ArQzSBevAdXTxRY6Ulhbq","0.0447000004","0.7120000124","0.7990000248","6.39999998384e-5","7","0.3700000048","0","77","0.0702999979","83.996002197","0.6000000238","2016","big room, edm, progressive electro house"
"6EdSZmWCQJfO8T66x9VCID","0.0137999998","0.5090000033","0.8909999728","0","2","0.063000001","1","73","0.0756999999","128.10800171","0.6430000067","2016","glitch hop"
"0NWQTyapmz4GuDTSN9xTB7","0.0231999997","0.5730000138","0.875","0","2","0.3560000062","0","72","0.0522999987","149.97399902","0.2399999946","2016","alternative hip hop"
"1gZNqH0rDxD1mXLeul1Qq7","0.0465000011","0.8230000138","0.6169999838","0","7","0.1099999994","1","73","0.2479999959","110.00700378","0.3059999943","2016","deep trap"
"1S8JnwFW9oFGH5uK3YeO4P","0.224999994","0.4930000007","0.9219999909","0","5","0.2210000008","1","71","0.3030000031","94.679000854","0.6869999766","2016","dance pop, pop"
"2kYqdSlrtovVMMIn6ykzba","0.0754999965","0.6510000229","0.8230000138","0","2","0.0939000025","1","74","0.0324999988","115.94599915","0.5049999952","2016","country road"
"22AKQl8KRIpVN6euIKbRFN","0.9720000029","0.75","0.1609999985","0","11","0.1049999967","1","70","0.0746999979","79.598999023","0.7659999728","2016","contemporary country, country"
"2TAf6ITyhwc9Z3MYb4tSYl","0.0807999969","0.5839999914","0.6869999766","0","1","0.200000003","0","69","0.3210000098","129.9019928","0.3310000002","2016","dance pop, pop"
"3nHRqCyqdKCdrj2vaRXyuo","0.0305000003","0.8249999881","0.8130000234","0","7","0.1070000008","1","70","0.2960000038","94.977996826","0.3490000069","2016","shimmer pop, stomp pop"
"0TC3wZupelwzKhuueGSGZu","0.5090000033","0.6430000067","0.5970000029","9.89999989542e-6","8","0.1070000008","1","75","0.1199999973","119.82700348","0.3659999967","2016","funk metal, funk rock"
"11LS3qnmxT0xpNir7KMdO1","0.1630000025","0.6710000038","0.7319999933","9.06999957806e-6","1","0.398999989","0","67","0.0846000016","135.99099731","0.8299999833","2016","alternative hip hop"
"66F1oPi4qV7lQbVoJpRlp5","0.6650000215","0.7730000019","0.5659999847","3.19999991916e-4","2","0.0700000003","0","73","0.0324999988","117.96299744","0.4589999914","2016","reggaeton"
"7jKdgYPDj6AxVU2wk9muN1","0.0480999984","0.6179999709","0.6449999809","0","1","0.2280000001","0","75","0.0434000008","97.653999329","0.2280000001","2016","pop rap, southern hip hop"
"3dAxzv7hkxipbuWJaOMzAl","0.3030000031","0.5410000086","0.8470000029","0.27099999785423","11","0.1089999974","1","76","0.0296999998","148.93699646","0.625","2016","hip hop, rap"
"4gFxywaJejXWxo0NjlWzgg","0.8960000277","0.3140000105","0.1659999937","0","10","0.1379999965","1","68","0.0362999998","79.977996826","0.1469999999","2016","indie r&b"
"3LRiQ984MtAuGKbzH4QSsE","0.4390000105","0.4499999881","0.3939999938","4.01999977839e-6","4","0.3529999852","0","68","0.2099999934","128.06700134","0.2599999905","2016","big room, deep progressive trance, deep uplifting trance, edm, electro house, house, progressive electro house, progressive house, progressive trance, trance, uplifting trance"
"4M2t7bP4Mq87mGMn0PObUX","0.0992000028","0.6669999957","0.5580000281","6.88999989507e-6","4","0.224999994","0","68","0.0432999991","89.179000854","0.6470000148","2016","pop christmas, r&b, urban contemporary"
"3fwKVZ73y7UUGMyR6rVCRa","0.0032899999","0.5559999943","0.7080000043","0","7","0.3289999962","1","71","0.0390000008","128.0059967","0.2280000001","2016","alternative hip hop"
"5MMZJtHOiH1RmQSSe3DJdg","0.248999998","0.3889999986","0.4309999943","0","7","0.1299999952","1","67","0.0344000012","142.13999939","0.2790000141","2016","metropopolis, pop, synthpop"
"5eoZTdiq4C4aoEfUwAN0ha","0.00191","0.5310000181","0.8249999881","0","7","0.3289999962","0","71","0.0544999987","156.07099915","0.8249999881","2016","talent show"
"0zvbi1Z6zOj6FmpMssdVY4","0.3970000148","0.7599999905","0.7839999795","0","5","0.0520000011","0","72","0.3310000002","126.94100189","0.7089999914","2016","hip pop"
"5LnslfFSyDEkBDIfK2s4m5","0.2349999994","0.7129999995","0.7310000062","0","4","0.1459999979","0","71","0.0375000015","124.99700165","0.1230000034","2016","shimmer pop"
"6LWS6iYUZKYHNl2VwNytpo","0.6110000014","0.7189999819","0.6140000224","1.4000000192e-5","9","0.1080000028","0","73","0.0326999985","95.987998962","0.7059999704","2016","drum and bass"
"2IAaBzOLUtr2hqcwOItFWJ","0.0333000012","0.7440000176","0.6330000162","0","2","0.1439999938","1","69","0.112999998","120.01100159","0.5550000072","2016","trap music"
"5vgdeMt4uKUN2BeltZjoDh","0.2129999995","0.7689999938","0.7089999914","0","5","0.0833000019","0","69","0.1829999983","100.02799988","0.8640000224","2016","uplifting trance"
"50S4mpD9sR0ITKEfC0O2cb","0.0131999999","0.628000021","0.8439999819","0","11","0.1080000028","0","70","0.0744000003","115.09100342","0.3630000055","2016","banda, norteno, regional mexican"
"2hicFHjovWIckoPowIPGMn","0.0103000002","0.7160000205","0.9060000181","0.00946999993175","2","0.1850000024","0","27","0.0386999995","121.89199829","0.298999995","2016","screamo"
"1uNFjZ0i9b4Yr6HJ0xVkju","0.0209999997","0.6069999933","0.7570000291","0","7","0.2479999959","1","67","0.0562999994","89.991996765","0.4320000112","2016","hurban"
"0kwae8pEuAh2n6JwXyddHG","0.1099999994","0.6560000181","0.7789999843","0","0","0.1800000072","1","61","0.0811000019","84.013999939","0.3740000129","2016","hurban, latin hip hop, reggaeton"
"3xi7d2yGx09UKMAAr7A3az","0.0614","0.7680000067","0.7440000176","0","2","0.1770000011","1","74","0.0425999984","93.537002563","0.6970000267","2016","big room, progressive electro house"
"63MgFVcIldlw51imFtcgK1","0.4230000079","0.621999979","0.7009999752","0","8","0.0954999998","1","78","0.0559","179.9980011","0.6650000215","2016","bow pop"
"4qYjWI0IX7mbONcRNYqVaY","0.0603","0.6840000153","0.5899999738","2.51999995271e-6","4","0.0866999999","0","15","0.0493000001","182.125","0.7289999723","2016","big room, edm, electro house, progressive electro house"
"3QEXz3VrVDYXko90MtCcHE","0.2649999857","0.6970000267","0.4350000024","0.03559999912977","1","0.1190000027","0","69","0.0425999984","145.88299561","0.7969999909","2016","underground pop rap"
"51tmyKUyIOWHEVgRxfETMM","0.1330000013","0.8180000186","0.648999989","9.14999964152e-6","0","0.0961999968","1","19","0.0756999999","97.995002747","0.1819999963","2016","pop rap"
"2YrVQLZ9tsRwscXxgq646O","0.0974000022","0.7139999866","0.8090000153","0","11","0.1539999992","1","46","0.0582999997","107.01399994","0.4979999959","2016","alternative rock, permanent wave"
"2ToW7zhGCrVrLU4fiKj9U1","0.2280000001","0.5360000134","0.7749999762","1.42999997479e-4","8","0.0947000012","1","66","0.0394000001","151.39300537","0.5009999871","2016","reggaeton"
"4kBuMplctHGzJsoIBDbeWU","0.0362000018","0.6729999781","0.7409999967","8.58000021253e-6","7","0.0921000019","0","36","0.0848999992","101.99700165","0.7340000272","2016","indietronica, nu gaze"
"1o5jdqnWybW9Mau4GDWPMa","0.125","0.871999979","0.6389999986","0","8","0.1439999938","0","68","0.1030000001","111.96800232","0.4790000021","2016","christian alternative rock, christian rock"
"0SzRkUx56ZhGn4k0g8X1Bw","0.0252","0.5279999971","0.9279999733","2.88000001092e-6","3","0.0467000008","1","67","0.0456000008","162.06900024","0.878000021","2016","big room, dutch house, edm, electro house, progressive electro house"
"02VxlOxetoqdcq2G7zHImz","0.2939999998","0.6830000281","0.7129999995","2.47000007221e-5","7","0.0996999964","1","66","0.0250000004","96.269996643","0.3000000119","2016","trip hop, turntablism"
"7uaHWKcM7udTdFxOvBTYkJ","0.1609999985","0.3869999945","0.5619999766","0","10","0.1289999932","1","66","0.0386999995","78.36000061","0.3840000033","2016","electro house"
"035QPHPAcqApSGMMcogT45","0.2269999981","0.7350000143","0.5189999938","0.01590000092983","5","0.0842000023","1","67","0.0242999997","104.99700165","0.5640000105","2016","dirty south rap"
"7JGqyqdzijtJeqVRhADFZd","0.0691","0.6539999843","0.7519999743","1.79000005573e-6","11","0.0769999996","0","71","0.0315999985","97.998001099","0.474999994","2016","electropowerpop"
"7yWt0Rx4CKr8et3iQ8Dyv7","0.5090000033","0.6690000296","0.6299999952","0","5","0.1049999967","0","66","0.0395999998","133.93299866","0.5519999862","2016","grime"
"26WlFnTlUSM5R0xg5p6epW","0.0412000008","0.5199999809","0.8270000219","0.02349999919534","10","0.0998999998","0","71","0.0513999984","101.98999786","0.3959999979","2016","alternative r&b"
"4Z9MTyi3hsR9GzU7egzgcS","0.0131000001","0.5400000215","0.7879999876","0","0","0.0659999996","1","69","0.0458000004","89.883003235","0.224999994","2016","edm, electro house, house"
"07bFDoFSioIuSyu6wGNXSc","0.0242999997","0.8429999948","0.5360000134","0","1","0.112999998","0","66","0.2230000049","143.99699402","0.6039999723","2016","reggaeton"
"59ygbs7mKVkrykO22dvmBq","0.0200999994","0.8870000243","0.5350000262","0","5","0.1360000074","0","66","0.1389999986","130.05900574","0.112999998","2016","reggaeton"
"7gYL9E5WN7Nd8l2ZQ1rkKI","4.82e-5","0.4090000093","0.9919999838","2.02999990506e-6","3","0.1000000015","0","69","0.1080000028","149.85899353","0.3389999866","2016","neo soul"
"0Due109sq8Ld9G5xkWRubf","0.0324000008","0.7440000176","0.7350000143","0","6","0.4869999886","1","66","0.112999998","142.01699829","0.3829999864","2016","viral pop"
"1lp1YyncJKAabaSuP3vvuf","0.2399999946","0.6610000134","0.6039999723","0","5","0.1159999967","0","66","0.0520000011","99.96900177","0.6409999728","2016","indie r&b"
"1qPK58q90l8KNoWyXsLI2Y","0.0229000002","0.8019999862","0.7179999948","0","10","0.3379999995","0","66","0.0992000028","160.03100586","0.6610000134","2016","folk-pop, indie folk, melancholia, stomp and holler"
"31xsM9IYq8B2EWfiJUzyXW","0.7609999776","0.3569999933","0.326000005","1.32000001031e-4","0","0.1040000021","1","65","0.0302000009","176.52999878","0.173999995","2016","deep melodic house"
"0HUptiGFVM5Q5YHIJ920aK","0.1819999963","0.7490000129","0.6060000062","0","9","0.0842999965","1","67","0.1550000012","129.94500732","0.2520000041","2016","alternative hip hop, pop rap"
"7xJzcq1r4F1ryMujB1Caqq","0.8330000043","0.4790000021","0.4250000119","8.34000005852e-4","0","0.0935000032","1","70","0.0993999988","85.20300293","0.1580000073","2016","alternative hip hop"
"7EsTdhH4PD6MugpLXJGZLW","0.2310000062","0.5529999733","0.6710000038","0","2","0.0938000008","1","70","0.0507999994","96.976997375","0.4589999914","2016","new americana, stomp and holler"
"76dv5KLRIAejZNmYqYnFYw","0.6290000081","0.5939999819","0.4810000062","0.01260000001639","4","0.0939000025","0","68","0.0353000015","144.94099426","0.0667999983","2016","big room, edm, electro house, house, progressive electro house, progressive house"
"4E3afPSY5fUEelQS9ppL0e","0.2540000081","0.5080000162","0.7620000243","1.21999997646e-4","6","0.1080000028","0","73","0.0489000008","99.962997437","0.4300000072","2016","memphis hip hop, trap music"
"1Tk2gYtC1Ik5lqJqnQsViz","0.0259000007","0.3799999952","0.4379999936","1.29000000015e-5","5","0.1539999992","0","68","0.0961999968","179.40400696","0.3470000029","2016","garage rock"
"1JYqoqlqzUAAYJeOVlhKIC","0.1620000005","0.5490000248","0.8320000172","0","0","0.1169999987","0","70","0.0964000002","168.0249939","0.1879999936","2016","dance pop, teen pop"
"7rl1z4j7MurMDnn9rHh4M2","0.4169999957","0.7950000167","0.6159999967","0","1","0.3490000069","0","64","0.0599999987","110.01499939","0.8180000186","2016","deep regional mexican"
"7dhB1xznh2bbCWrFjCSH5x","0.0200999994","0.4199999869","0.6579999924","1.26999998429e-6","8","0.4079999924","1","64","0.0850000009","94.678001404","0.2029999942","2016","indie singer-songwriter"
"6VOOxQlOwtzGWwHKrnExiI","0.0841000006","0.6539999843","0.7379999757","2.2700000045e-5","7","0.27700001","1","77","0.0324000008","91.004997253","0.6179999709","2016","banda, regional mexican"
"5ViKcykK1W89CGt2rKJJR7","0.0416000001","0.5310000181","0.7279999852","7.18999990568e-6","6","0.1350000054","0","64","0.063000001","104.97799683","0.4140000045","2016","crunk, dirty south rap, pop rap, southern hip hop, trap music"
"0HP8e0rfD5dkxTYMPq3BF6","0.6129999757","0.6639999747","0.5730000138","3.62999999197e-4","5","0.0856999978","1","64","0.0276999995","76.023002625","0.5730000138","2016","gangster rap"
"2tbvAGoLMQgjvfgW7naBiE","0.1270000041","0.753000021","0.9049999714","0","6","0.2689999938","0","65","0.2389999926","127.06900024","0.5770000219","2016","deep uplifting trance, progressive trance, trance, uplifting trance"
"6nDTfEYwiP9TPr7fIT7tDg","0.2070000023","0.6169999838","0.6290000081","5.03000001117e-6","1","0.173999995","0","66","0.1770000011","113.05200195","0.2680000067","2016","reggaeton"
"4Fi7fihVNkHPfBZ7KeSXVH","0.0052","0.7889999747","0.800999999","0.27300000190735","10","0.1289999932","0","65","0.0480000004","153.9980011","0.27700001","2016","underground pop rap"
"3Zm5SMUA3JH98Aty7Zc0xr","0.00104","0.4300000072","0.9660000205","0.00347999995574","8","0.1689999998","1","64","0.1159999967","186.01800537","0.8080000281","2016","big room, edm, electro house, house, progressive electro house"
"1V6R1hwsGJW0MEPX6dYKsO","0.0710999966","0.6740000248","0.5669999719","5.83000015467e-4","1","0.2529999912","0","66","0.2899999917","101.37200165","0.2720000148","2016","catstep"
"2zvXUc9nn5Uwer8dbWxN8F","0.0377000012","0.6200000048","0.8130000234","0.00282000005245","2","0.2630000114","1","66","0.1529999971","160.06300354","0.3160000145","2016","indie pop"
"0Q3SC6kEhxYagDP3bFe5K9","0.00134","0.6859999895","0.8880000114","6.89000007696e-4","1","0.0736000016","1","68","0.0856999978","142.01499939","0.1140000001","2016","neo soul"
"59RNdFA4oFNIvTIvaBxqgQ","0.5109999776","0.7889999747","0.6679999828","0.00216999999247","8","0.0658999979","1","63","0.0357000008","117.00700378","0.8339999914","2016","g funk, gangster rap, rap"
"6Xi897JXNLSoIaoYZwgTLc","0.0522000007","0.5659999847","0.4440000057","0","7","0.1580000073","0","66","0.1469999999","146.99099731","0.1689999998","2016","progressive house, progressive trance, trance, uplifting trance"
"5StrN0F4XI5e0BHP32THhl","0.0681999996","0.4539999962","0.3659999967","0.24699999392033","2","0.1230000034","0","64","0.0304000005","78.464996338","0.2669999897","2016","brostep, catstep"
"498YWgZPJWIA4lphXtCNma","0.2680000067","0.7519999743","0.5960000157","0","9","0.1490000039","0","73","0.1360000074","134.02000427","0.2259999961","2016","deep trap"
"47F5yQvWvFHF574P4gFYGM","0.648999989","0.6679999828","0.5630000234","3.46999993781e-4","4","0.1099999994","1","63","0.0305000003","130.36599731","0.298999995","2016","neo-singer-songwriter"
"26uWcFPeunNydCH7rl7nyA","0.0452000014","0.6430000067","0.6850000024","9.5199997304e-5","8","0.0855000019","0","68","0.0410000011","122.0530014","0.4029999971","2016","big room, progressive electro house"
"626zLwL6DzYNUDcIJAfrM2","0.0281000007","0.6119999886","0.8769999743","0","2","0.2329999954","1","46","0.1190000027","99.494003296","0.6930000186","2016","post rock"
"63Q1Xlcqk1XmvuRfyBaCfv","0.0439999998","0.648999989","0.7839999795","0","5","0.0707999989","0","66","0.0322999991","115.97899628","0.8840000033","2016","underground pop rap"
"3TiOpwAlLf0kqa6EeN4YrO","0.0060299998","0.6949999928","0.8830000162","0","6","0.0584000014","0","50","0.0445000008","108.01100159","0.7570000291","2016","deep indie pop"
"0wh7ZUqrQPwXSm9DgxrXwZ","0.3639999926","0.5619999766","0.6389999986","0","1","0.0873999968","1","65","0.0283000004","93.987998962","0.1930000037","2016","deep trap"
"72f7jNxopSGvbx3M35i3Zl","0.0606000014","0.6439999938","0.7760000229","3.76999992113e-6","7","0.0794999972","1","46","0.0929000005","170.03599548","0.5960000157","2016","alternative r&b"
"0qof4XKrb3VLXVXnkvsTmg","0.3709999919","0.5320000052","0.6039999723","0","7","0.1140000001","0","63","0.34799999","95.306999207","0.5460000038","2016","alternative metal, nu metal, rap metal, rap rock"
"2VqVm9b7zC3Paf0THIY1Go","0.1099999994","0.80400002","0.4129999876","0.60900002717972","11","0.2349999994","0","65","0.0353000015","124.01100159","0.1770000011","2016","deep trap"
"2WYJK1OLHyFRW7RSPsGZG8","0.0724000037","0.6470000148","0.5699999928","8.83000029717e-6","11","0.1400000006","0","61","0.1469999999","137.77099609","0.3230000138","2016","trap music"
"3mSkzP4ud5KG26OIVIAL3s","0.5780000091","0.5590000153","0.5310000181","3.88999978895e-6","4","0.3319999874","1","62","0.0945999995","119.55000305","0.3950000107","2016","deep ccm"
"6eVGXaZsnu848238Q0QjAN","0.324000001","0.7829999924","0.6949999928","0","11","0.1120000035","1","62","0.3470000029","90.824996948","0.7429999709","2016","hurban, latin, latin christmas, tropical"
"4XtqNHNErWMEQHa5G9NK5D","0.648999989","0.6679999828","0.5630000234","3.46999993781e-4","4","0.1099999994","1","61","0.0305000003","130.36599731","0.298999995","2016","underground pop rap"
"7Kux9Q1ZYx1V1j3wre0aWk","0.0428000018","0.5839999914","0.7409999967","0","10","0.3449999988","1","66","0.1700000018","116.09999847","0.47299999","2016","indie folk, indie pop"
"6OUJdL8jcNzL3zj8WQ6UDw","0.0868000016","0.7379999757","0.6899999976","0","5","0.1040000021","1","63","0.0715000033","100.02200317","0.4079999924","2016","catstep, chillstep"
"4jvJPG5YNwenlOmyLWSqaq","0.0241999999","0.5080000162","0.7599999905","0.00138000003062","6","0.1299999952","1","60","0.0869999975","125.97899628","0.1070000008","2016","hurban, latin, latin pop"
"2ocmSuy9ZAkHZh830kgfja","0.4930000007","0.8249999881","0.451000005","0","10","0.1059999987","1","35","0.0461000018","109.01100159","0.6029999852","2016","pop christmas"
"3cdmLOVYY9vht4a1THRJcZ","0.0606000014","0.7659999728","0.5159999728","3.45000007655e-5","2","0.1019999981","0","67","0.0474000014","92.058998108","0.2960000038","2016","neo mellow, pop rock"
"54oflFfuUHtGrHhUmflT8h","0.2599999905","0.6620000005","0.5289999843","0","0","0.0729999989","1","51","0.0566999987","92.097000122","0.3970000148","2016","bachata, hurban"
"2Sg9Iq2Q29hMNXa7ZpKxaG","0.00416","0.55400002","0.7070000172","0","3","0.0821999982","1","63","0.0368000008","128.07899475","0.3650000095","2016","grupera"
"1lEk3U3MzbDeL5MNHkE9JU","0.0027399999","0.2560000122","0.5640000105","0","11","0.7429999709","1","62","0.0366000012","139.91400146","0.1519999951","2016","banda"
"3AEApBFbT5Gx0muD5vNqDH","0.1030000001","0.8169999719","0.7059999704","0","1","0.3829999864","1","62","0.2669999897","155.09300232","0.7609999776","2016","big room, edm, electro house, house, progressive electro house"
"4i3WfcMxYqWy25UYb8gERh","0.150000006","0.5080000162","0.8679999709","0","6","0.2960000038","1","64","0.070600003","95.14099884","0.7310000062","2016","melodic metalcore, metalcore"
"6y1OFeh4YcSTaeAQumiTki","2.05e-4","0.6850000024","0.8370000124","3.54999996489e-4","0","0.1280000061","0","61","0.0623000003","119.96399689","0.3420000076","2016","hurban, tropical"
"1JUvB8LRKYoik4BB1bEJWK","0.1089999974","0.6240000129","0.5360000134","4.27999999374e-4","2","0.1019999981","0","66","0.0798999965","119.08799744","0.1350000054","2016","neo soul"
"2714ySK1pbOIGZwABmRyAz","0.2779999971","0.8429999948","0.5059999824","6.33999979982e-6","11","0.1289999932","1","62","0.2849999964","122.44799805","0.4140000045","2016","synthpop"
